APNXId,displayName,dataProvider,DataCost,MinCPM,PercentOfMedia,member_id,provider,code,subtype
239896,In-Market:Autos:Makes & Models:BMW:7-Series:ActiveHybrid 750,BlueKai,1.71,,,1262,,bk_107872,BlueKai
239897,In-Market:Autos:Makes & Models:BMW:7-Series:Alpina B7,BlueKai,1.71,,,1262,,bk_433,BlueKai
239898,In-Market:Autos:Makes & Models:BMW:8-Series,BlueKai,1.71,,,1262,,bk_3160,BlueKai
239899,In-Market:Autos:Makes & Models:BMW:8-Series:840,BlueKai,1.71,,,1262,,bk_135371,BlueKai
239900,In-Market:Autos:Makes & Models:BMW:8-Series:850,BlueKai,1.71,,,1262,,bk_11048,BlueKai
239901,In-Market:Autos:Makes & Models:BMW:X-Series,BlueKai,1.71,,,1262,,bk_2247,BlueKai
239902,In-Market:Autos:Makes & Models:BMW:X-Series:ActiveHybrid X6,BlueKai,1.71,,,1262,,bk_103565,BlueKai
239903,In-Market:Autos:Makes & Models:BMW:X-Series:X1,BlueKai,1.71,,,1262,,bk_105618,BlueKai
239904,In-Market:Autos:Makes & Models:BMW:X-Series:X3,BlueKai,1.71,,,1262,,bk_447,BlueKai
239905,In-Market:Autos:Makes & Models:BMW:X-Series:X5,BlueKai,1.71,,,1262,,bk_448,BlueKai
239906,In-Market:Autos:Makes & Models:BMW:X-Series:X5 M,BlueKai,1.71,,,1262,,bk_107886,BlueKai
239907,In-Market:Autos:Makes & Models:BMW:X-Series:X6,BlueKai,1.71,,,1262,,bk_449,BlueKai
239908,In-Market:Autos:Makes & Models:BMW:X-Series:X6 M,BlueKai,1.71,,,1262,,bk_107891,BlueKai
239909,In-Market:Autos:Makes & Models:BMW:Z Series,BlueKai,1.71,,,1262,,bk_2639,BlueKai
239910,In-Market:Autos:Makes & Models:BMW:Z Series:Z3,BlueKai,1.71,,,1262,,bk_123966,BlueKai
239911,In-Market:Autos:Makes & Models:BMW:Z Series:Z4,BlueKai,1.71,,,1262,,bk_453,BlueKai
239912,In-Market:Autos:Makes & Models:BMW:Z Series:Z8,BlueKai,1.71,,,1262,,bk_75262,BlueKai
239913,In-Market:Autos:Makes & Models:Buick,BlueKai,1.71,,,1262,,bk_211,BlueKai
239914,In-Market:Autos:Makes & Models:Buick:Century,BlueKai,1.71,,,1262,,bk_2153,BlueKai
239915,In-Market:Autos:Makes & Models:Buick:Enclave,BlueKai,1.71,,,1262,,bk_4892,BlueKai
239916,In-Market:Autos:Makes & Models:Buick:LaCrosse,BlueKai,1.71,,,1262,,bk_458,BlueKai
239917,In-Market:Autos:Makes & Models:Buick:LeSabre,BlueKai,1.71,,,1262,,bk_2394,BlueKai
239918,In-Market:Autos:Makes & Models:Buick:Lucerne,BlueKai,1.71,,,1262,,bk_459,BlueKai
239919,In-Market:Autos:Makes & Models:Buick:Park Avenue,BlueKai,1.71,,,1262,,bk_2159,BlueKai
239920,In-Market:Autos:Makes & Models:Buick:Rainier,BlueKai,1.71,,,1262,,bk_2154,BlueKai
239921,In-Market:Autos:Makes & Models:Buick:Regal,BlueKai,1.71,,,1262,,bk_24136,BlueKai
239922,In-Market:Autos:Makes & Models:Buick:Rendezvous,BlueKai,1.71,,,1262,,bk_2155,BlueKai
239923,In-Market:Autos:Makes & Models:Buick:Riviera,BlueKai,1.71,,,1262,,bk_2675,BlueKai
239924,In-Market:Autos:Makes & Models:Buick:Roadmaster,BlueKai,1.71,,,1262,,bk_2676,BlueKai
239925,In-Market:Autos:Makes & Models:Buick:Skylark,BlueKai,1.71,,,1262,,bk_2678,BlueKai
239926,In-Market:Autos:Makes & Models:Buick:Terraza,BlueKai,1.71,,,1262,,bk_2680,BlueKai
239927,In-Market:Autos:Makes & Models:Cadillac ,BlueKai,1.71,,,1262,,bk_212,BlueKai
239928,In-Market:Autos:Makes & Models:Cadillac :Allante,BlueKai,1.71,,,1262,,bk_2682,BlueKai
239929,In-Market:Autos:Makes & Models:Cadillac :BLS,BlueKai,1.71,,,1262,,bk_124068,BlueKai
239930,In-Market:Autos:Makes & Models:Cadillac :Brougham,BlueKai,1.71,,,1262,,bk_2683,BlueKai
239931,In-Market:Autos:Makes & Models:Cadillac :Catera,BlueKai,1.71,,,1262,,bk_2684,BlueKai
239932,In-Market:Autos:Makes & Models:Cadillac :CTS,BlueKai,1.71,,,1262,,bk_462,BlueKai
239933,In-Market:Autos:Makes & Models:Cadillac :de Ville,BlueKai,1.71,,,1262,,bk_2156,BlueKai
239934,In-Market:Autos:Makes & Models:Cadillac :DTS,BlueKai,1.71,,,1262,,bk_464,BlueKai
239935,In-Market:Autos:Makes & Models:Cadillac :Eldorado,BlueKai,1.71,,,1262,,bk_2456,BlueKai
239936,In-Market:Autos:Makes & Models:Cadillac :Escalade,BlueKai,1.71,,,1262,,bk_2275,BlueKai
239937,In-Market:Autos:Makes & Models:Cadillac :Escalade ESV,BlueKai,1.71,,,1262,,bk_10996,BlueKai
239938,In-Market:Autos:Makes & Models:Cadillac :Escalade EXT,BlueKai,1.71,,,1262,,bk_471,BlueKai
239939,In-Market:Autos:Makes & Models:Cadillac :Fleetwood,BlueKai,1.71,,,1262,,bk_2686,BlueKai
239940,In-Market:Autos:Makes & Models:Cadillac :Seville,BlueKai,1.71,,,1262,,bk_2396,BlueKai
239941,In-Market:Autos:Makes & Models:Cadillac :SRX,BlueKai,1.71,,,1262,,bk_472,BlueKai
239942,In-Market:Autos:Makes & Models:Cadillac :STS,BlueKai,1.71,,,1262,,bk_2276,BlueKai
239943,In-Market:Autos:Makes & Models:Cadillac :XLR,BlueKai,1.71,,,1262,,bk_28587,BlueKai
239944,In-Market:Autos:Makes & Models:Chevrolet,BlueKai,1.71,,,1262,,bk_213,BlueKai
239945,In-Market:Autos:Makes & Models:Chevrolet:Astro,BlueKai,1.71,,,1262,,bk_2165,BlueKai
239946,In-Market:Autos:Makes & Models:Chevrolet:Avalanche,BlueKai,1.71,,,1262,,bk_73403,BlueKai
239947,In-Market:Autos:Makes & Models:Chevrolet:Aveo,BlueKai,1.71,,,1262,,bk_2278,BlueKai
239948,In-Market:Autos:Makes & Models:Chevrolet:Beauville,BlueKai,1.71,,,1262,,bk_2689,BlueKai
239949,In-Market:Autos:Makes & Models:Chevrolet:Beretta,BlueKai,1.71,,,1262,,bk_135373,BlueKai
239950,In-Market:Autos:Makes & Models:Chevrolet:Blazer,BlueKai,1.71,,,1262,,bk_2167,BlueKai
239951,In-Market:Autos:Makes & Models:Chevrolet:C/K,BlueKai,1.71,,,1262,,bk_2690,BlueKai
239952,In-Market:Autos:Makes & Models:Chevrolet:C/K:1500,BlueKai,1.71,,,1262,,bk_11065,BlueKai
239953,In-Market:Autos:Makes & Models:Chevrolet:C/K:2500,BlueKai,1.71,,,1262,,bk_73485,BlueKai
239954,In-Market:Autos:Makes & Models:Chevrolet:C/K:3500,BlueKai,1.71,,,1262,,bk_73486,BlueKai
239955,In-Market:Autos:Makes & Models:Chevrolet:Camaro,BlueKai,1.71,,,1262,,bk_6737,BlueKai
239956,In-Market:Autos:Makes & Models:Chevrolet:Caprice,BlueKai,1.71,,,1262,,bk_2168,BlueKai
239957,In-Market:Autos:Makes & Models:Chevrolet:Captiva,BlueKai,1.71,,,1262,,bk_123978,BlueKai
239958,In-Market:Autos:Makes & Models:Chevrolet:Cavalier,BlueKai,1.71,,,1262,,bk_2398,BlueKai
239959,In-Market:Autos:Makes & Models:Chevrolet:Cobalt,BlueKai,1.71,,,1262,,bk_487,BlueKai
239960,In-Market:Autos:Makes & Models:Chevrolet:Colorado,BlueKai,1.71,,,1262,,bk_488,BlueKai
239961,In-Market:Autos:Makes & Models:Chevrolet:Corsica,BlueKai,1.71,,,1262,,bk_3066,BlueKai
239962,In-Market:Autos:Makes & Models:Chevrolet:Corvette,BlueKai,1.71,,,1262,,bk_489,BlueKai
239963,In-Market:Autos:Makes & Models:Chevrolet:Cruze,BlueKai,1.71,,,1262,,bk_26513,BlueKai
239964,In-Market:Autos:Makes & Models:Chevrolet:Epica,BlueKai,1.71,,,1262,,bk_134623,BlueKai
239965,In-Market:Autos:Makes & Models:Chevrolet:Equinox,BlueKai,1.71,,,1262,,bk_490,BlueKai
239966,In-Market:Autos:Makes & Models:Chevrolet:Express,BlueKai,1.71,,,1262,,bk_491,BlueKai
239967,In-Market:Autos:Makes & Models:Chevrolet:Express:1500,BlueKai,1.71,,,1262,,bk_133056,BlueKai
239968,In-Market:Autos:Makes & Models:Chevrolet:Express:2500,BlueKai,1.71,,,1262,,bk_133057,BlueKai
239969,In-Market:Autos:Makes & Models:Chevrolet:Express:3500,BlueKai,1.71,,,1262,,bk_133058,BlueKai
239970,In-Market:Autos:Makes & Models:Chevrolet:G-Series,BlueKai,1.71,,,1262,,bk_2465,BlueKai
239971,In-Market:Autos:Makes & Models:Chevrolet:HHR,BlueKai,1.71,,,1262,,bk_492,BlueKai
239972,In-Market:Autos:Makes & Models:Chevrolet:HHR Panel,BlueKai,1.71,,,1262,,bk_493,BlueKai
239973,In-Market:Autos:Makes & Models:Chevrolet:Impala,BlueKai,1.71,,,1262,,bk_494,BlueKai
239974,In-Market:Autos:Makes & Models:Chevrolet:Kalos,BlueKai,1.71,,,1262,,bk_134624,BlueKai
239975,In-Market:Autos:Makes & Models:Chevrolet:Lumina,BlueKai,1.71,,,1262,,bk_2691,BlueKai
239976,In-Market:Autos:Makes & Models:Chevrolet:Lumina APV,BlueKai,1.71,,,1262,,bk_2693,BlueKai
239977,In-Market:Autos:Makes & Models:Chevrolet:Malibu,BlueKai,1.71,,,1262,,bk_2279,BlueKai
239978,In-Market:Autos:Makes & Models:Chevrolet:Matiz,BlueKai,1.71,,,1262,,bk_123979,BlueKai
239979,In-Market:Autos:Makes & Models:Chevrolet:Metro,BlueKai,1.71,,,1262,,bk_2469,BlueKai
239980,In-Market:Autos:Makes & Models:Chevrolet:Monte Carlo,BlueKai,1.71,,,1262,,bk_2169,BlueKai
239981,In-Market:Autos:Makes & Models:Chevrolet:Nubira,BlueKai,1.71,,,1262,,bk_134625,BlueKai
239982,In-Market:Autos:Makes & Models:Chevrolet:Optra,BlueKai,1.71,,,1262,,bk_123833,BlueKai
239983,In-Market:Autos:Makes & Models:Chevrolet:Orlando,BlueKai,1.71,,,1262,,bk_134626,BlueKai
239984,In-Market:Autos:Makes & Models:Chevrolet:Prizm,BlueKai,1.71,,,1262,,bk_2695,BlueKai
239985,In-Market:Autos:Makes & Models:Chevrolet:S-10,BlueKai,1.71,,,1262,,bk_2467,BlueKai
239986,In-Market:Autos:Makes & Models:Chevrolet:Silverado,BlueKai,1.71,,,1262,,bk_2171,BlueKai
239987,In-Market:Autos:Makes & Models:Chevrolet:Silverado:1500,BlueKai,1.71,,,1262,,bk_498,BlueKai
239988,In-Market:Autos:Makes & Models:Chevrolet:Silverado:2500,BlueKai,1.71,,,1262,,bk_73471,BlueKai
239989,In-Market:Autos:Makes & Models:Chevrolet:Silverado:3500,BlueKai,1.71,,,1262,,bk_73457,BlueKai
239990,In-Market:Autos:Makes & Models:Chevrolet:Sonic,BlueKai,1.71,,,1262,,bk_135375,BlueKai
239991,In-Market:Autos:Makes & Models:Chevrolet:Spark,BlueKai,1.71,,,1262,,bk_103579,BlueKai
239992,In-Market:Autos:Makes & Models:Chevrolet:SSR,BlueKai,1.71,,,1262,,bk_2699,BlueKai
239993,In-Market:Autos:Makes & Models:Chevrolet:Suburban,BlueKai,1.71,,,1262,,bk_2173,BlueKai
239994,In-Market:Autos:Makes & Models:Chevrolet:Tacuma,BlueKai,1.71,,,1262,,bk_134627,BlueKai
239995,In-Market:Autos:Makes & Models:Chevrolet:Tahoe,BlueKai,1.71,,,1262,,bk_2280,BlueKai
239996,In-Market:Autos:Makes & Models:Chevrolet:Tracker,BlueKai,1.71,,,1262,,bk_2175,BlueKai
239997,In-Market:Autos:Makes & Models:Chevrolet:TrailBlazer,BlueKai,1.71,,,1262,,bk_3663,BlueKai
239998,In-Market:Autos:Makes & Models:Chevrolet:Traverse,BlueKai,1.71,,,1262,,bk_2700,BlueKai
239999,In-Market:Autos:Makes & Models:Chevrolet:Uplander,BlueKai,1.71,,,1262,,bk_507,BlueKai
240000,In-Market:Autos:Makes & Models:Chevrolet:Venture,BlueKai,1.71,,,1262,,bk_2472,BlueKai
240001,In-Market:Autos:Makes & Models:Chevrolet:Volt,BlueKai,1.71,,,1262,,bk_12536,BlueKai
240002,In-Market:Autos:Makes & Models:Chrysler,BlueKai,1.71,,,1262,,bk_214,BlueKai
240003,In-Market:Autos:Makes & Models:Chrysler:200,BlueKai,1.71,,,1262,,bk_70035,BlueKai
240004,In-Market:Autos:Makes & Models:Chrysler:300,BlueKai,1.71,,,1262,,bk_2402,BlueKai
240005,In-Market:Autos:Makes & Models:Chrysler:300C,BlueKai,1.71,,,1262,,bk_534,BlueKai
240006,In-Market:Autos:Makes & Models:Chrysler:300M,BlueKai,1.71,,,1262,,bk_133565,BlueKai
240007,In-Market:Autos:Makes & Models:Chrysler:Aspen,BlueKai,1.71,,,1262,,bk_4819,BlueKai
240008,In-Market:Autos:Makes & Models:Chrysler:Cirrus,BlueKai,1.71,,,1262,,bk_2702,BlueKai
240009,In-Market:Autos:Makes & Models:Chrysler:Concorde,BlueKai,1.71,,,1262,,bk_2474,BlueKai
240010,In-Market:Autos:Makes & Models:Chrysler:Crossfire,BlueKai,1.71,,,1262,,bk_4733,BlueKai
240011,In-Market:Autos:Makes & Models:Chrysler:Fifth Avenue,BlueKai,1.71,,,1262,,bk_2706,BlueKai
240012,In-Market:Autos:Makes & Models:Chrysler:Grand Voyager,BlueKai,1.71,,,1262,,bk_2716,BlueKai
240013,In-Market:Autos:Makes & Models:Chrysler:Imperial,BlueKai,1.71,,,1262,,bk_2707,BlueKai
240014,In-Market:Autos:Makes & Models:Chrysler:LeBaron,BlueKai,1.71,,,1262,,bk_2709,BlueKai
240015,In-Market:Autos:Makes & Models:Chrysler:LHS,BlueKai,1.71,,,1262,,bk_2710,BlueKai
240016,In-Market:Autos:Makes & Models:Chrysler:New Yorker,BlueKai,1.71,,,1262,,bk_2711,BlueKai
240017,In-Market:Autos:Makes & Models:Chrysler:Pacifica,BlueKai,1.71,,,1262,,bk_3664,BlueKai
240018,In-Market:Autos:Makes & Models:Chrysler:Prowler,BlueKai,1.71,,,1262,,bk_2713,BlueKai
240019,In-Market:Autos:Makes & Models:Chrysler:PT Cruiser,BlueKai,1.71,,,1262,,bk_538,BlueKai
240020,In-Market:Autos:Makes & Models:Chrysler:Sebring,BlueKai,1.71,,,1262,,bk_539,BlueKai
240021,In-Market:Autos:Makes & Models:Chrysler:TEVan,BlueKai,1.71,,,1262,,bk_2715,BlueKai
240022,In-Market:Autos:Makes & Models:Chrysler:Town & Country,BlueKai,1.71,,,1262,,bk_540,BlueKai
240023,In-Market:Autos:Makes & Models:Chrysler:Voyager,BlueKai,1.71,,,1262,,bk_133557,BlueKai
240024,In-Market:Autos:Makes & Models:Citroen,BlueKai,1.71,,,1262,,bk_7462,BlueKai
240025,In-Market:Autos:Makes & Models:Citroen:AX,BlueKai,1.71,,,1262,,bk_123981,BlueKai
240026,In-Market:Autos:Makes & Models:Citroen:Berlingo,BlueKai,1.71,,,1262,,bk_123834,BlueKai
240027,In-Market:Autos:Makes & Models:Citroen:C-Crosser,BlueKai,1.71,,,1262,,bk_135895,BlueKai
240028,In-Market:Autos:Makes & Models:Citroen:C1,BlueKai,1.71,,,1262,,bk_123835,BlueKai
240029,In-Market:Autos:Makes & Models:Citroen:C2,BlueKai,1.71,,,1262,,bk_123982,BlueKai
240030,In-Market:Autos:Makes & Models:Citroen:C3,BlueKai,1.71,,,1262,,bk_123836,BlueKai
240031,In-Market:Autos:Makes & Models:Citroen:C4,BlueKai,1.71,,,1262,,bk_7463,BlueKai
240032,In-Market:Autos:Makes & Models:Citroen:C5,BlueKai,1.71,,,1262,,bk_123837,BlueKai
240033,In-Market:Autos:Makes & Models:Citroen:C6,BlueKai,1.71,,,1262,,bk_123983,BlueKai
240034,In-Market:Autos:Makes & Models:Citroen:C8,BlueKai,1.71,,,1262,,bk_135890,BlueKai
240035,In-Market:Autos:Makes & Models:Citroen:DS3,BlueKai,1.71,,,1262,,bk_123762,BlueKai
240036,In-Market:Autos:Makes & Models:Citroen:DS4,BlueKai,1.71,,,1262,,bk_135891,BlueKai
240037,In-Market:Autos:Makes & Models:Citroen:Evasion,BlueKai,1.71,,,1262,,bk_135896,BlueKai
240038,In-Market:Autos:Makes & Models:Citroen:Jumper,BlueKai,1.71,,,1262,,bk_135892,BlueKai
240039,In-Market:Autos:Makes & Models:Citroen:Jumpy,BlueKai,1.71,,,1262,,bk_124310,BlueKai
240040,In-Market:Autos:Makes & Models:Citroen:Nemo,BlueKai,1.71,,,1262,,bk_135893,BlueKai
240041,In-Market:Autos:Makes & Models:Citroen:Saxo,BlueKai,1.71,,,1262,,bk_109045,BlueKai
240042,In-Market:Autos:Makes & Models:Citroen:Xantia,BlueKai,1.71,,,1262,,bk_135894,BlueKai
240043,In-Market:Autos:Makes & Models:Citroen:XM,BlueKai,1.71,,,1262,,bk_123984,BlueKai
240044,In-Market:Autos:Makes & Models:Citroen:Xsara,BlueKai,1.71,,,1262,,bk_123838,BlueKai
240045,In-Market:Autos:Makes & Models:Dacia,BlueKai,1.71,,,1262,,bk_123839,BlueKai
240046,In-Market:Autos:Makes & Models:Dacia:Duster,BlueKai,1.71,,,1262,,bk_123985,BlueKai
240047,In-Market:Autos:Makes & Models:Dacia:Logan,BlueKai,1.71,,,1262,,bk_123840,BlueKai
240048,In-Market:Autos:Makes & Models:Dacia:Sandero,BlueKai,1.71,,,1262,,bk_124305,BlueKai
240049,In-Market:Autos:Makes & Models:Daewoo,BlueKai,1.71,,,1262,,bk_215,BlueKai
240050,In-Market:Autos:Makes & Models:Daewoo:Cielo,BlueKai,1.71,,,1262,,bk_126786,BlueKai
240051,In-Market:Autos:Makes & Models:Daewoo:Espero,BlueKai,1.71,,,1262,,bk_126787,BlueKai
240052,In-Market:Autos:Makes & Models:Daewoo:Evanda,BlueKai,1.71,,,1262,,bk_107911,BlueKai
240053,In-Market:Autos:Makes & Models:Daewoo:Kalos,BlueKai,1.71,,,1262,,bk_135897,BlueKai
240054,In-Market:Autos:Makes & Models:Daewoo:Lanos,BlueKai,1.71,,,1262,,bk_5371,BlueKai
240055,In-Market:Autos:Makes & Models:Daewoo:Leganza,BlueKai,1.71,,,1262,,bk_3063,BlueKai
240056,In-Market:Autos:Makes & Models:Daewoo:Matiz,BlueKai,1.71,,,1262,,bk_108613,BlueKai
240057,In-Market:Autos:Makes & Models:Daewoo:Nubira,BlueKai,1.71,,,1262,,bk_11061,BlueKai
240058,In-Market:Autos:Makes & Models:Daewoo:Tacuma,BlueKai,1.71,,,1262,,bk_135898,BlueKai
240059,In-Market:Autos:Makes & Models:Daihatsu,BlueKai,1.71,,,1262,,bk_67782,BlueKai
240060,In-Market:Autos:Makes & Models:Daihatsu:Charade,BlueKai,1.71,,,1262,,bk_67783,BlueKai
240061,In-Market:Autos:Makes & Models:Daihatsu:Cuore,BlueKai,1.71,,,1262,,bk_135899,BlueKai
240062,In-Market:Autos:Makes & Models:Daihatsu:Feroza,BlueKai,1.71,,,1262,,bk_135900,BlueKai
240063,In-Market:Autos:Makes & Models:Daihatsu:Materia,BlueKai,1.71,,,1262,,bk_123764,BlueKai
240064,In-Market:Autos:Makes & Models:Daihatsu:Move,BlueKai,1.71,,,1262,,bk_124311,BlueKai
240065,In-Market:Autos:Makes & Models:Daihatsu:Rocky,BlueKai,1.71,,,1262,,bk_123841,BlueKai
240066,In-Market:Autos:Makes & Models:Daihatsu:Sirion,BlueKai,1.71,,,1262,,bk_123987,BlueKai
240067,In-Market:Autos:Makes & Models:Daihatsu:Terios,BlueKai,1.71,,,1262,,bk_107986,BlueKai
240068,In-Market:Autos:Makes & Models:Daihatsu:YRV,BlueKai,1.71,,,1262,,bk_123988,BlueKai
240069,In-Market:Autos:Makes & Models:Dodge,BlueKai,1.71,,,1262,,bk_216,BlueKai
240070,In-Market:Autos:Makes & Models:Dodge:Avenger,BlueKai,1.71,,,1262,,bk_552,BlueKai
240071,In-Market:Autos:Makes & Models:Dodge:B-Series,BlueKai,1.71,,,1262,,bk_107905,BlueKai
240072,In-Market:Autos:Makes & Models:Dodge:Caliber,BlueKai,1.71,,,1262,,bk_553,BlueKai
240073,In-Market:Autos:Makes & Models:Dodge:Challenger,BlueKai,1.71,,,1262,,bk_555,BlueKai
240074,In-Market:Autos:Makes & Models:Dodge:Charger,BlueKai,1.71,,,1262,,bk_556,BlueKai
240075,In-Market:Autos:Makes & Models:Dodge:Colt,BlueKai,1.71,,,1262,,bk_2722,BlueKai
240076,In-Market:Autos:Makes & Models:Dodge:D-Series,BlueKai,1.71,,,1262,,bk_7467,BlueKai
240077,In-Market:Autos:Makes & Models:Dodge:Dakota,BlueKai,1.71,,,1262,,bk_123842,BlueKai
240078,In-Market:Autos:Makes & Models:Dodge:Daytona,BlueKai,1.71,,,1262,,bk_2726,BlueKai
240079,In-Market:Autos:Makes & Models:Dodge:Durango,BlueKai,1.71,,,1262,,bk_73409,BlueKai
240080,In-Market:Autos:Makes & Models:Dodge:Dynasty,BlueKai,1.71,,,1262,,bk_2728,BlueKai
240081,In-Market:Autos:Makes & Models:Dodge:Grand Caravan,BlueKai,1.71,,,1262,,bk_559,BlueKai
240082,In-Market:Autos:Makes & Models:Dodge:Intrepid,BlueKai,1.71,,,1262,,bk_2476,BlueKai
240083,In-Market:Autos:Makes & Models:Dodge:Journey,BlueKai,1.71,,,1262,,bk_560,BlueKai
240084,In-Market:Autos:Makes & Models:Dodge:Magnum,BlueKai,1.71,,,1262,,bk_4684,BlueKai
240085,In-Market:Autos:Makes & Models:Dodge:Monaco,BlueKai,1.71,,,1262,,bk_2730,BlueKai
240086,In-Market:Autos:Makes & Models:Dodge:Neon,BlueKai,1.71,,,1262,,bk_2179,BlueKai
240087,In-Market:Autos:Makes & Models:Dodge:Nitro,BlueKai,1.71,,,1262,,bk_562,BlueKai
240088,In-Market:Autos:Makes & Models:Dodge:Ramcharger,BlueKai,1.71,,,1262,,bk_3533,BlueKai
240089,In-Market:Autos:Makes & Models:Dodge:Shadow,BlueKai,1.71,,,1262,,bk_2733,BlueKai
240090,In-Market:Autos:Makes & Models:Dodge:Spirit,BlueKai,1.71,,,1262,,bk_2734,BlueKai
240091,In-Market:Autos:Makes & Models:Dodge:Sprinter,BlueKai,1.71,,,1262,,bk_123844,BlueKai
240092,In-Market:Autos:Makes & Models:Dodge:Sprinter Wagon,BlueKai,1.71,,,1262,,bk_568,BlueKai
240093,In-Market:Autos:Makes & Models:Dodge:SRT-4,BlueKai,1.71,,,1262,,bk_2181,BlueKai
240094,In-Market:Autos:Makes & Models:Dodge:Stealth,BlueKai,1.71,,,1262,,bk_2736,BlueKai
240095,In-Market:Autos:Makes & Models:Dodge:Stratus,BlueKai,1.71,,,1262,,bk_2184,BlueKai
240096,In-Market:Autos:Makes & Models:Dodge:Super Bee,BlueKai,1.71,,,1262,,bk_2737,BlueKai
240097,In-Market:Autos:Makes & Models:Dodge:Viper,BlueKai,1.71,,,1262,,bk_73414,BlueKai
240098,In-Market:Autos:Makes & Models:Eagle,BlueKai,1.71,,,1262,,bk_2288,BlueKai
240099,In-Market:Autos:Makes & Models:Eagle:Medallion,BlueKai,1.71,,,1262,,bk_2746,BlueKai
240100,In-Market:Autos:Makes & Models:Eagle:Premier,BlueKai,1.71,,,1262,,bk_2747,BlueKai
240101,In-Market:Autos:Makes & Models:Eagle:Summit,BlueKai,1.71,,,1262,,bk_2748,BlueKai
240102,In-Market:Autos:Makes & Models:Eagle:Talon,BlueKai,1.71,,,1262,,bk_2478,BlueKai
240103,In-Market:Autos:Makes & Models:Eagle:Vision,BlueKai,1.71,,,1262,,bk_2749,BlueKai
240104,In-Market:Autos:Makes & Models:Eagle:Vista,BlueKai,1.71,,,1262,,bk_2750,BlueKai
240105,In-Market:Autos:Makes & Models:Fiat,BlueKai,1.71,,,1262,,bk_2289,BlueKai
240106,In-Market:Autos:Makes & Models:Fiat:500,BlueKai,1.71,,,1262,,bk_70034,BlueKai
240107,In-Market:Autos:Makes & Models:Fiat:Barchetta,BlueKai,1.71,,,1262,,bk_135901,BlueKai
240108,In-Market:Autos:Makes & Models:Fiat:Bravo,BlueKai,1.71,,,1262,,bk_107987,BlueKai
240109,In-Market:Autos:Makes & Models:Fiat:Cinquecento,BlueKai,1.71,,,1262,,bk_108616,BlueKai
240110,In-Market:Autos:Makes & Models:Fiat:Croma,BlueKai,1.71,,,1262,,bk_123989,BlueKai
240111,In-Market:Autos:Makes & Models:Fiat:Doblo,BlueKai,1.71,,,1262,,bk_123845,BlueKai
240112,In-Market:Autos:Makes & Models:Fiat:Ducato,BlueKai,1.71,,,1262,,bk_123766,BlueKai
240113,In-Market:Autos:Makes & Models:Fiat:Fiorino,BlueKai,1.71,,,1262,,bk_135902,BlueKai
240114,In-Market:Autos:Makes & Models:Fiat:Grande Punto,BlueKai,1.71,,,1262,,bk_123767,BlueKai
240115,In-Market:Autos:Makes & Models:Fiat:Idea,BlueKai,1.71,,,1262,,bk_135905,BlueKai
240116,In-Market:Autos:Makes & Models:Fiat:Marea,BlueKai,1.71,,,1262,,bk_135906,BlueKai
240117,In-Market:Autos:Makes & Models:Fiat:Multipla,BlueKai,1.71,,,1262,,bk_123768,BlueKai
240118,In-Market:Autos:Makes & Models:Fiat:Panda,BlueKai,1.71,,,1262,,bk_123847,BlueKai
240119,In-Market:Autos:Makes & Models:Fiat:Punto,BlueKai,1.71,,,1262,,bk_123846,BlueKai
